Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"55459","2","2019-07-10 19:53:46","1","","","",""
"55460","2","2019-07-10 20:47:12","0","","","",""
"55462","2","2019-07-10 21:07:01","0","","","",""
"55463","1","2019-07-10 21:11:08","2","95","<neural-network><deep-learning><pytorch><softmax>","1",""
"55464","1","2019-07-10 21:37:42","1","58","<machine-learning><neural-network><deep-learning>","2",""
"55465","1","2019-07-10 21:39:40","0","5","<python><recommender-system><similarity>","0",""
"55466","2","2019-07-10 21:46:52","1","","","",""
"55468","2","2019-07-10 22:28:36","0","","","",""
"55469","2","2019-07-10 22:37:30","0","","","",""
"55471","1","2019-07-10 23:37:44","1","49","<scikit-learn><feature-selection><random-forest><xgboost>","0",""
"55472","1","2019-07-11 00:57:44","1","57","<machine-learning><deep-learning><time-series>","0",""
"55473","2","2019-07-11 02:06:32","1","","","",""
"55476","1","2019-07-11 04:15:55","1","33","<machine-learning><data-mining><recommender-system><learning-to-rank>","0",""
"55477","1","2019-07-11 05:01:53","0","26","<machine-learning><python><scikit-learn>","0",""
"55478","2","2019-07-11 05:11:05","0","","","",""
"55480","1","2019-07-11 05:47:38","3","133","<machine-learning><neural-network><deep-learning><cnn><yolo>","2","1"
"55481","2","2019-07-11 05:58:15","1","","","",""
"55483","1","2019-07-11 06:34:32","0","175","<pytorch>","1",""
"55485","1","2019-07-11 07:16:35","2","784","<machine-learning><python><pandas><lstm>","2",""
"55486","1","2019-07-11 07:26:46","1","217","<machine-learning><neural-network><deep-learning><keras><cnn>","1",""
"55487","2","2019-07-11 07:33:39","1","","","",""
"55489","2","2019-07-11 07:58:06","1","","","",""
"55490","1","2019-07-11 08:05:28","0","277","<machine-learning-model><transfer-learning><audio-recognition><vgg16>","1",""
"55491","2","2019-07-11 08:42:11","1","","","",""
"55492","2","2019-07-11 09:54:40","3","","","",""
"55494","1","2019-07-11 10:11:21","0","60","<neural-network><tensorflow><regression>","1",""
"55495","2","2019-07-11 10:16:40","1","","","",""
"55497","2","2019-07-11 12:27:43","0","","","",""
"55498","1","2019-07-11 12:34:10","0","23","<time-series>","0",""
"55499","2","2019-07-11 12:52:08","1","","","",""
"55500","1","2019-07-11 13:19:26","0","9","<prediction><forecasting><missing-data>","0","0"
"55501","1","2019-07-11 13:20:04","0","11","<machine-learning><clustering><text-mining>","0",""
"55502","2","2019-07-11 13:35:04","0","","","",""
"55503","1","2019-07-11 13:36:20","2","181","<python><data-mining><visualization>","3",""
"55504","1","2019-07-11 13:43:04","0","8","<r><data-mining><data-analysis><descriptive-statistics>","0",""
"55505","1","2019-07-11 14:16:52","0","80","<deep-learning><keras><tensorflow>","0",""
"55506","2","2019-07-11 14:21:24","0","","","",""
"55507","1","2019-07-11 14:23:44","1","19","<feature-engineering>","1",""
"55508","1","2019-07-11 14:35:21","0","57","<classification><random-forest><accuracy><unbalanced-classes><sampling>","1",""
"55509","2","2019-07-11 14:45:43","1","","","",""
"55510","2","2019-07-11 14:53:09","0","","","",""
"55511","2","2019-07-11 15:10:09","1","","","",""
"55512","2","2019-07-11 15:17:47","1","","","",""
"55513","2","2019-07-11 15:18:38","1","","","",""
"55514","1","2019-07-11 15:37:14","1","108","<machine-learning>","1",""
"55515","2","2019-07-11 15:51:38","1","","","",""
"55516","2","2019-07-11 16:01:09","1","","","",""
"55518","2","2019-07-11 16:25:04","0","","","",""
"55519","2","2019-07-11 17:31:14","0","","","",""
"55520","1","2019-07-11 17:32:26","0","34","<machine-learning><python><scikit-learn><machine-learning-model>","0",""
"55521","1","2019-07-11 17:32:34","4","673","<nlp>","1","1"
"55522","2","2019-07-11 17:33:34","0","","","",""
"55523","1","2019-07-11 18:04:19","1","98","<machine-learning><discriminant-analysis>","1","1"
"55524","1","2019-07-11 18:11:17","0","39","<predictive-modeling><data><xgboost><data-science-model><churn>","0",""
"55525","1","2019-07-11 18:22:35","0","22","<lightgbm>","1",""
"55526","1","2019-07-11 18:23:23","1","22","<machine-learning><scikit-learn><clustering><feature-selection><machine-learning-model>","1","1"
"55527","1","2019-07-11 20:28:22","1","347","<neural-network><keras><batch-normalization><keras-rl>","2",""
"55528","2","2019-07-11 20:29:35","1","","","",""
"55529","1","2019-07-11 20:29:40","4","78","<machine-learning><deep-learning><convnet><image-recognition>","1","1"
"55530","2","2019-07-11 21:09:57","1","","","",""
"55531","2","2019-07-11 21:39:40","0","","","",""
"55532","1","2019-07-11 22:17:44","0","13","<python><classification><vector-space-models>","0",""
"55533","2","2019-07-11 22:59:35","3","","","",""
"55535","2","2019-07-12 03:17:05","1","","","",""
"55536","1","2019-07-12 03:20:03","0","224","<python><deep-learning><keras><tensorflow><object-detection>","1",""
"55537","1","2019-07-12 03:23:53","2","66","<regression>","3","1"
"55538","1","2019-07-12 05:20:30","0","1297","<python><time-series><pandas>","1",""
"55539","2","2019-07-12 05:31:25","0","","","",""
"55540","2","2019-07-12 05:39:51","3","","","",""
"55543","1","2019-07-12 06:19:51","0","107","<machine-learning>","3",""
"55544","1","2019-07-12 06:45:44","0","22","<python><aggregation>","1","1"
"55545","1","2019-07-12 06:52:03","3","834","<neural-network><keras><tensorflow><cnn><convolution>","2",""
"55547","2","2019-07-12 07:20:36","6","","","",""
"55549","2","2019-07-12 07:31:32","4","","","",""
"55550","2","2019-07-12 07:34:34","-1","","","",""
"55551","2","2019-07-12 08:00:42","1","","","",""
"55552","2","2019-07-12 08:04:14","1","","","",""
"55553","2","2019-07-12 08:17:25","1","","","",""
"55554","1","2019-07-12 08:36:22","2","48","<data-science-model><weka><smote>","2",""
"55555","1","2019-07-12 08:45:36","4","42","<machine-learning><classification><feature-selection>","1","1"
"55556","1","2019-07-12 08:48:02","1","489","<machine-learning><scikit-learn><logistic-regression>","0","0"
"55557","1","2019-07-12 08:58:03","0","26","<deep-learning><lstm><reinforcement-learning><sequence-to-sequence>","0",""
"55558","1","2019-07-12 09:05:31","0","46","<python><pandas>","3",""
"55560","2","2019-07-12 09:31:51","0","","","",""
"55561","2","2019-07-12 09:34:00","2","","","",""
"55562","2","2019-07-12 10:03:11","0","","","",""
"55563","1","2019-07-12 10:05:43","0","305","<deep-learning><keras><image-classification><object-detection>","1","1"
"55564","2","2019-07-12 10:12:42","1","","","",""
"55565","2","2019-07-12 10:19:32","0","","","",""
"55566","1","2019-07-12 10:23:18","3","620","<time-series><labels><audio-recognition>","2",""
"55567","2","2019-07-12 11:18:54","1","","","",""
"55569","2","2019-07-12 11:25:01","0","","","",""
"55570","1","2019-07-12 11:59:14","0","28","<machine-learning><regression>","0",""
"55571","2","2019-07-12 12:33:57","0","","","",""
"55576","2","2019-07-12 14:55:32","1","","","",""
"55579","1","2019-07-12 16:05:05","0","22","<python><time-series>","0",""
"55580","1","2019-07-12 16:49:49","-1","72","<machine-learning><beginner>","1",""
"55581","1","2019-07-12 17:16:32","1","44","<r><clustering>","0",""
"55582","1","2019-07-12 17:27:10","0","74","<machine-learning><lstm>","0",""
"55583","2","2019-07-12 18:40:29","2","","","",""
"55584","2","2019-07-12 18:46:32","1","","","",""
"55585","2","2019-07-12 19:16:39","0","","","",""
"55587","1","2019-07-12 20:43:11","1","38","<regression><xgboost><cost-function>","2",""
"55588","2","2019-07-12 20:53:03","0","","","",""
"55589","2","2019-07-12 20:53:17","2","","","",""
"55590","2","2019-07-12 21:17:53","1","","","",""
"55591","2","2019-07-12 21:38:12","0","","","",""
"55592","1","2019-07-12 21:47:57","4","331","<machine-learning><svm><optimization><linear-algebra>","1","2"
"55593","2","2019-07-12 21:53:08","3","","","",""
"55595","2","2019-07-12 23:28:48","7","","","",""
"55596","2","2019-07-12 23:53:06","0","","","",""
"55597","1","2019-07-13 03:23:16","0","31","<data><logistic-regression>","2",""
"55598","1","2019-07-13 03:29:45","0","137","<machine-learning><python><pandas><data-science-model><dataframe>","1",""
"55599","2","2019-07-13 04:19:26","0","","","",""
"55600","2","2019-07-13 04:32:08","1","","","",""
"55604","2","2019-07-13 05:00:00","0","","","",""
"55605","1","2019-07-13 05:19:34","0","22","<reinforcement-learning><policy-gradients>","0",""
"55606","2","2019-07-13 05:59:00","1","","","",""
"55607","2","2019-07-13 07:07:08","0","","","",""
"55608","2","2019-07-13 07:16:47","0","","","",""
"55609","1","2019-07-13 08:32:56","0","21","<neural-network><deep-learning><activation-function><deep-network>","1",""
"55610","1","2019-07-13 08:46:55","0","49","<neural-network><deep-learning><gan><activation-function><softmax>","0",""
"55611","1","2019-07-13 09:14:18","2","45","<machine-learning><python><scikit-learn><recommender-system><k-nn>","1",""
"55612","2","2019-07-13 11:36:44","0","","","",""
"55613","1","2019-07-13 13:19:06","0","41","<neural-network><regression><gradient-descent><activation-function><parameter>","1",""
"55614","2","2019-07-13 13:49:43","0","","","",""
"55615","2","2019-07-13 14:41:03","1","","","",""
"55616","1","2019-07-13 14:58:06","1","29","<machine-learning><statistics>","1",""
"55617","2","2019-07-13 15:56:51","1","","","",""
"55618","1","2019-07-13 17:12:30","2","212","<nlp><pytorch><spacy><allennlp>","1",""
"55619","1","2019-07-13 17:40:07","0","20","<nlp><natural-language-process>","1",""
"55621","2","2019-07-13 18:00:13","2","","","",""
"55622","2","2019-07-13 18:14:27","0","","","",""
"55623","2","2019-07-13 18:29:53","0","","","",""
"55624","2","2019-07-13 20:42:30","2","","","",""
"55625","1","2019-07-13 22:18:30","0","31","<linear-regression><mse>","1",""
"55626","2","2019-07-13 23:26:33","3","","","",""
"55627","2","2019-07-14 00:15:25","0","","","",""
"55628","2","2019-07-14 02:30:23","-1","","","",""
"55630","1","2019-07-14 06:36:58","0","22","<machine-learning><feature-selection><jupyter><grid-search><gridsearchcv>","0",""
"55631","2","2019-07-14 07:13:49","0","","","",""
"55632","2","2019-07-14 07:58:35","1","","","",""
"55633","1","2019-07-14 08:00:34","0","190","<machine-learning><classification><machine-learning-model><mlp><error-handling>","1","0"
"55635","1","2019-07-14 08:49:07","1","16","<python><time-series>","0","1"
"55637","1","2019-07-14 10:48:18","2","43","<predictive-modeling><linear-regression><lasso>","0","0"
"55638","1","2019-07-14 11:40:40","0","38","<python><pandas><linear-regression>","2","1"
"55639","1","2019-07-14 11:45:43","1","27","<machine-learning><dataset><machine-learning-model>","0",""
"55640","1","2019-07-14 12:48:14","1","106","<python>","0",""
"55641","1","2019-07-14 12:49:57","0","39","<machine-learning><deep-learning><tensorflow><image-classification><multitask-learning>","0",""
"55642","2","2019-07-14 13:06:12","0","","","",""
"55643","2","2019-07-14 13:24:34","1","","","",""
"55644","2","2019-07-14 13:51:15","1","","","",""
"55645","1","2019-07-14 14:05:51","1","50","<python><logistic-regression>","0","1"
"55646","1","2019-07-14 14:06:13","0","19","<machine-learning><multiclass-classification><loss-function><metric>","0",""
"55647","1","2019-07-14 14:37:51","5","274","<machine-learning><neural-network><deep-learning><machine-translation>","1","1"
"55648","1","2019-07-14 14:43:53","3","579","<machine-learning><python><feature-engineering><dimensionality-reduction><kaggle>","1","2"
"55649","1","2019-07-14 16:25:55","0","60","<machine-learning><deep-learning><math><deep-network><mathematics>","2",""
"55650","2","2019-07-14 17:04:53","1","","","",""
"55652","2","2019-07-14 18:11:10","0","","","",""
"55653","1","2019-07-14 18:37:15","0","9","<object-detection><3d-reconstruction>","0",""
"55654","1","2019-07-14 19:00:57","0","83","<python><classification><scikit-learn><regression><decision-trees>","2","1"
"55655","2","2019-07-14 19:13:23","1","","","",""
"55656","1","2019-07-14 19:33:16","3","273","<linear-regression><gradient-descent><supervised-learning>","2","4"
"55657","1","2019-07-14 20:05:46","1","219","<pca><kernel>","1",""
"55659","1","2019-07-14 21:31:04","0","35","<python><deep-learning><tensorflow><cnn>","0",""
"55663","1","2019-07-15 01:11:00","0","20","<feature-engineering><feature-construction><features>","0",""
"55664","1","2019-07-15 01:53:50","2","70","<machine-learning><neural-network><deep-learning><cost-function>","2",""
"55665","1","2019-07-15 02:35:45","0","13","<automatic-summarization>","0",""
"55666","2","2019-07-15 04:35:37","0","","","",""
"55668","1","2019-07-15 04:58:28","0","45","<word-embeddings><pytorch><machine-translation>","0",""
"55669","1","2019-07-15 05:07:57","0","31","<machine-learning><regression><random-forest><xgboost><bias>","0",""
"55670","1","2019-07-15 05:16:06","0","126","<machine-learning><feature-selection><categorical-data>","1",""
"55671","1","2019-07-15 05:21:43","0","27","<data-mining><bigdata><data-cleaning><aggregation>","0",""
"55672","1","2019-07-15 05:26:11","0","71","<machine-learning><supervised-learning>","1",""
"55673","2","2019-07-15 05:27:10","1","","","",""
"55674","2","2019-07-15 05:32:12","1","","","",""
"55675","1","2019-07-15 06:53:52","2","72","<neural-network><deep-learning><cnn><recurrent-neural-net>","1","3"
"55676","1","2019-07-15 07:42:18","0","14","<machine-learning><algorithms>","0",""
"55677","1","2019-07-15 07:55:47","0","1139","<deep-learning><keras><cnn><convnet>","0",""
"55679","2","2019-07-15 08:27:56","0","","","",""
"55680","1","2019-07-15 09:24:53","0","31","<neural-network><classification>","1",""
"55681","1","2019-07-15 09:28:54","0","59","<machine-learning><python><feature-engineering><dimensionality-reduction><scipy>","0",""
"55682","1","2019-07-15 09:44:36","0","10","<time-series><forecasting><probabilistic-programming>","0",""
"55683","1","2019-07-15 09:47:03","0","72","<deep-learning><dropout><ensemble>","0",""
"55684","2","2019-07-15 09:55:14","1","","","",""
"55685","1","2019-07-15 10:05:31","0","18","<classification><recurrent-neural-net>","0",""
"55686","1","2019-07-15 10:11:23","1","38","<machine-learning><classification><categorical-data>","0",""
"55687","2","2019-07-15 10:13:34","0","","","",""
"55688","1","2019-07-15 10:18:22","0","21","<machine-learning><deep-learning><encoding>","0","1"
"55689","1","2019-07-15 10:37:12","0","27","<deep-learning><gpu>","0",""
"55690","1","2019-07-15 11:42:30","0","31","<python><dataset><bigdata><numpy>","0",""
"55691","1","2019-07-15 11:44:22","0","23","<clustering>","0",""
"55692","2","2019-07-15 11:46:38","2","","","",""
"55694","1","2019-07-15 12:48:51","1","261","<time-series><matplotlib>","0",""
"55695","1","2019-07-15 12:50:09","0","21","<machine-learning><neural-network><pytorch>","0","1"
"55697","2","2019-07-15 13:34:12","0","","","",""
"55699","1","2019-07-15 14:19:18","1","80","<machine-learning><python><regression><feature-selection><logistic-regression>","2","1"
"55701","1","2019-07-15 15:06:58","0","41","<probability>","0",""
"55702","2","2019-07-15 15:13:51","2","","","",""
"55703","2","2019-07-15 15:20:04","3","","","",""
"55706","1","2019-07-15 16:06:29","1","88","<dataset><lstm><training><forecasting>","1","0"
"55707","2","2019-07-15 17:17:51","2","","","",""
"55708","1","2019-07-15 17:31:39","0","22","<python><time-series><correlation><bayesian><marketing>","0","1"
"55709","1","2019-07-15 17:34:53","0","21","<r><statistics>","0",""
"55711","2","2019-07-15 17:53:29","0","","","",""
"55713","2","2019-07-15 18:05:31","1","","","",""
"55714","1","2019-07-15 18:09:03","0","24","<keras><loss-function><multilabel-classification>","0",""
"55715","2","2019-07-15 18:33:00","0","","","",""
"55716","1","2019-07-15 18:37:23","0","50","<machine-learning><time-series><k-nn><markov-process>","1",""
"55717","2","2019-07-15 18:44:06","0","","","",""
"55718","2","2019-07-15 18:50:54","0","","","",""
"55719","2","2019-07-15 19:28:53","0","","","",""
"55720","2","2019-07-15 19:32:35","1","","","",""
"55721","1","2019-07-15 19:41:52","2","22","<excel>","1",""
"55722","2","2019-07-15 20:04:00","2","","","",""
"55723","1","2019-07-15 20:11:39","0","39","<regression><random-forest><hyperparameter><hyperparameter-tuning>","0","0"
"55724","1","2019-07-15 20:23:27","0","15","<tensorflow>","0",""
"55725","2","2019-07-15 21:08:58","1","","","",""
"55727","1","2019-07-15 21:35:07","0","13","<machine-learning><regression><optimization><metric><mse>","0",""
"55729","1","2019-07-15 21:52:21","0","31","<machine-learning><deep-learning>","0",""
"55730","2","2019-07-15 22:05:48","1","","","",""
"55731","1","2019-07-15 22:36:45","0","28","<machine-learning><sentiment-analysis><transfer-learning><semi-supervised-learning>","0","2"
"55732","1","2019-07-15 22:44:26","0","19","<deep-learning><cnn><image-classification><convolution>","0",""
"55734","1","2019-07-16 00:20:51","0","32","<machine-learning><machine-learning-model><pca><probability><mlp>","0",""
"55735","1","2019-07-16 01:24:41","0","25","<tensorflow><multiclass-classification><multilabel-classification><sampling>","0",""
"55736","2","2019-07-16 02:02:10","1","","","",""
"55737","1","2019-07-16 02:05:00","0","518","<python><keras><cnn><object-detection>","1",""
"55738","2","2019-07-16 02:16:21","0","","","",""
"55739","2","2019-07-16 02:21:24","1","","","",""
"55740","2","2019-07-16 02:33:52","0","","","",""
"55741","2","2019-07-16 02:49:00","1","","","",""
"55742","2","2019-07-16 02:50:11","2","","","",""
"55743","1","2019-07-16 03:48:42","0","186","<pandas><pyspark><csv><aws><etl>","0",""
"55744","1","2019-07-16 04:26:17","0","30","<r><statistics>","0",""
"55745","1","2019-07-16 04:41:11","0","406","<deep-learning><multiclass-classification><pytorch>","1",""
"55746","1","2019-07-16 04:41:15","0","105","<nlp><sequence-to-sequence><nlg>","0",""
"55747","2","2019-07-16 05:47:35","0","","","",""
"55748","1","2019-07-16 06:47:09","0","21","<machine-learning><deep-learning>","1",""
"55749","1","2019-07-16 06:49:44","1","36","<deep-learning><tensorflow><multilabel-classification>","0",""
"55750","1","2019-07-16 06:54:12","1","36","<nlp><stanford-nlp>","1",""
"55751","2","2019-07-16 06:57:11","1","","","",""
"55752","1","2019-07-16 06:59:23","0","88","<deep-learning><classification><keras><lstm>","1",""
"55753","2","2019-07-16 07:11:09","0","","","",""
"55754","2","2019-07-16 07:50:22","1","","","",""
"55755","2","2019-07-16 08:25:20","0","","","",""
"55758","2","2019-07-16 09:13:20","0","","","",""
"55759","1","2019-07-16 09:20:24","2","87","<machine-learning><deep-learning><computer-vision>","1",""
"55761","1","2019-07-16 09:41:58","0","37","<pandas><anomaly-detection>","1",""
"55763","1","2019-07-16 10:16:58","1","27","<nlp><machine-translation>","1",""
"55764","1","2019-07-16 10:17:46","0","15","<regression><optimization><programming>","0",""
"55765","1","2019-07-16 10:28:19","0","36","<machine-learning><deep-learning><image-classification>","1","1"
"55766","1","2019-07-16 10:35:07","0","22","<dataset><data><data-cleaning><image-classification>","0",""
"55767","1","2019-07-16 10:43:27","1","200","<machine-learning><neural-network><keras><evaluation><metric>","0","1"
"55768","1","2019-07-16 11:23:46","0","22","<convolution>","1",""
"55769","1","2019-07-16 11:24:11","1","33","<machine-learning><multiclass-classification><loss-function>","1",""
"55770","2","2019-07-16 12:27:01","1","","","",""
"55771","1","2019-07-16 12:28:49","0","577","<pandas><data-cleaning>","1",""
"55773","2","2019-07-16 12:42:53","0","","","",""
"55774","1","2019-07-16 12:51:01","1","177","<neural-network><deep-learning><classification><multi-output>","2",""
"55776","2","2019-07-16 12:55:39","1","","","",""
"55777","1","2019-07-16 13:30:23","1","1831","<tensorflow>","1",""
"55778","2","2019-07-16 13:32:10","3","","","",""
"55779","2","2019-07-16 13:37:57","1","","","",""
"55780","2","2019-07-16 13:59:34","1","","","",""
"55781","1","2019-07-16 14:12:38","0","4","<feature-selection><image-classification><lbp>","0",""
"55782","2","2019-07-16 14:17:58","1","","","",""
"55783","2","2019-07-16 14:30:32","1","","","",""
"55784","1","2019-07-16 14:32:38","0","11","<feature-engineering><feature-construction><features>","0",""
"55785","1","2019-07-16 14:41:40","1","158","<q-learning>","1",""
"55786","2","2019-07-16 15:03:28","0","","","",""
"55787","1","2019-07-16 15:19:34","0","21","<r><time-series><statistics>","0",""
"55788","2","2019-07-16 15:42:32","2","","","",""
"55790","2","2019-07-16 16:04:20","0","","","",""
"55793","1","2019-07-16 17:45:03","1","854","<machine-learning><python><scikit-learn><numpy>","1",""
"55794","2","2019-07-16 18:50:28","0","","","",""
"55795","1","2019-07-16 19:03:17","2","478","<machine-learning><deep-learning><scikit-learn>","1","2"
"55798","1","2019-07-16 20:16:18","0","23","<deep-learning><keras><features>","0",""
"55799","2","2019-07-16 20:23:12","0","","","",""
"55800","1","2019-07-16 22:07:04","0","176","<python>","0",""
"55801","2","2019-07-16 22:08:09","3","","","",""
"55802","1","2019-07-16 23:46:14","1","28","<machine-learning><classification><dataset><text-mining>","0","1"
"55803","1","2019-07-17 00:05:06","1","31","<nlp><text-mining>","0",""
"55804","1","2019-07-17 01:11:25","0","25","<predictive-modeling>","0",""
"55806","2","2019-07-17 05:03:24","1","","","",""
"55807","2","2019-07-17 05:12:04","2","","","",""
"55808","1","2019-07-17 05:26:43","0","33","<python><pandas><dataframe>","2",""
"55809","2","2019-07-17 05:30:12","1","","","",""
"55811","1","2019-07-17 05:49:50","1","321","<python><pandas><csv><data-formats>","1",""
"55813","2","2019-07-17 06:39:43","1","","","",""
"55814","2","2019-07-17 06:43:40","0","","","",""
"55815","1","2019-07-17 06:46:12","0","10","<machine-learning>","0",""
"55816","1","2019-07-17 07:14:02","0","39","<machine-learning><deep-learning><cnn><batch-normalization>","0",""
"55817","1","2019-07-17 07:23:51","1","12","<machine-learning><preprocessing><pipelines>","0",""
"55818","1","2019-07-17 08:00:00","0","51","<machine-learning><r><feature-engineering><data-science-model><feature-map>","0",""
"55819","1","2019-07-17 08:48:50","0","71","<machine-learning><scikit-learn><statistics><svm><anomaly-detection>","0",""
"55820","1","2019-07-17 08:59:13","0","1171","<python><pandas>","1",""
"55821","1","2019-07-17 09:29:07","3","28","<machine-learning><computer-vision><natural-language-process>","2","1"
"55822","2","2019-07-17 09:32:39","1","","","",""
"55823","1","2019-07-17 09:35:57","1","25","<deep-learning>","0","1"
"55824","2","2019-07-17 10:18:36","0","","","",""
"55826","1","2019-07-17 11:09:26","0","54","<machine-learning><classification><class-imbalance>","2",""
"55828","1","2019-07-17 11:45:42","0","143","<deep-learning>","1",""
"55829","1","2019-07-17 11:51:26","0","36","<machine-learning><deep-learning><anomaly-detection>","1",""
"55830","1","2019-07-17 11:55:42","0","385","<machine-learning><python>","1",""
"55831","1","2019-07-17 12:03:36","4","90","<machine-learning><regularization><lasso>","2",""
"55832","2","2019-07-17 12:38:37","0","","","",""
"55833","1","2019-07-17 13:39:38","0","330","<machine-learning><keras><time-series><lstm><sequence>","0","1"
"55834","2","2019-07-17 13:44:05","4","","","",""
"55835","1","2019-07-17 13:47:50","0","219","<machine-learning><nlp><word2vec><gensim>","1",""
"55836","2","2019-07-17 13:49:20","0","","","",""
"55837","2","2019-07-17 13:55:42","1","","","",""
"55838","1","2019-07-17 13:56:09","1","178","<deep-learning><gan><transfer-learning><generative-models>","1",""
"55839","2","2019-07-17 14:13:44","0","","","",""
"55840","2","2019-07-17 14:33:03","2","","","",""
"55841","2","2019-07-17 14:53:31","0","","","",""
"55843","1","2019-07-17 15:06:27","1","69","<machine-learning><text-mining>","1",""
"55845","2","2019-07-17 15:24:46","0","","","",""
"55846","2","2019-07-17 15:27:01","0","","","",""
"55847","2","2019-07-17 15:38:11","1","","","",""
"55848","2","2019-07-17 15:44:36","1","","","",""
"55849","1","2019-07-17 15:50:40","0","8","<bayesian>","0",""
"55850","1","2019-07-17 15:53:35","1","285","<scipy>","1","0"
"55851","2","2019-07-17 16:53:58","0","","","",""
"55853","1","2019-07-17 17:58:23","0","11","<probability><naive-bayes-classifier><distribution><gaussian>","0",""
"55854","1","2019-07-17 17:59:51","0","19","<machine-learning><python><feature-engineering><forecast>","0",""
"55855","1","2019-07-17 18:10:46","0","142","<machine-learning><tensorflow>","1",""
"55856","1","2019-07-17 18:33:59","0","27","<python><nlp><clustering><word-embeddings>","1",""
"55857","1","2019-07-17 19:22:15","0","7","<gaussian-process>","0",""
"55858","1","2019-07-17 19:28:24","0","12","<data-mining><dataset><statistics><bigdata><categorical-data>","0",""
"55859","1","2019-07-17 19:32:53","1","64","<deep-learning><keras><tensorflow>","2","1"
"55860","1","2019-07-17 19:36:40","1","52","<beginner>","1","2"
"55861","2","2019-07-17 20:06:25","2","","","",""
"55862","1","2019-07-17 20:17:56","0","14","<decision-trees>","1",""
"55863","2","2019-07-17 20:26:14","1","","","",""
"55864","2","2019-07-17 20:28:13","1","","","",""
"55865","2","2019-07-17 20:32:37","0","","","",""
"55866","2","2019-07-17 20:53:31","0","","","",""
"55867","1","2019-07-17 21:24:42","0","13","<machine-learning><r><association-rules>","0",""
"55868","1","2019-07-17 21:30:52","0","9","<python><neural-network><tensorflow><predictive-modeling>","0","1"
"55869","1","2019-07-17 21:51:57","1","24","<scikit-learn><random-forest>","0",""
"55870","1","2019-07-17 22:28:44","0","17","<linear-regression>","0",""
"55873","1","2019-07-17 23:17:44","0","13","<deep-learning><dataset><class-imbalance>","0",""
"55874","1","2019-07-17 23:28:54","0","14","<deep-learning><autoencoder>","0",""
"55876","1","2019-07-17 23:40:17","2","33","<machine-learning><nlp><data-mining><text-mining><natural-language-process>","0",""
"55877","1","2019-07-17 23:57:25","0","33","<beginner><missing-data><definitions>","1",""
"55879","1","2019-07-18 00:31:19","2","79","<data-cleaning><csv>","2",""
"55880","2","2019-07-18 02:35:58","1","","","",""
"55881","2","2019-07-18 03:34:02","0","","","",""
"55882","1","2019-07-18 04:14:23","0","10","<data-analysis>","0",""
"55884","1","2019-07-18 05:13:15","0","13","<python><time-series><pandas><matplotlib><annotation>","0",""
"55886","1","2019-07-18 05:30:17","0","10","<machine-learning><aws><sagemaker>","0",""
"55887","1","2019-07-18 05:46:20","1","30","<machine-learning><deep-learning><tensorflow><data-science-model>","0","1"
"55888","1","2019-07-18 06:10:56","-1","66","<machine-learning><python><scala>","1",""
"55889","2","2019-07-18 06:15:23","0","","","",""
"55890","1","2019-07-18 06:17:31","0","34","<deep-learning><keras><object-detection>","0",""
"55891","2","2019-07-18 06:28:44","2","","","",""
"55892","1","2019-07-18 06:53:51","1","33","<nlp><machine-translation>","1",""
"55893","2","2019-07-18 07:08:26","0","","","",""
"55894","1","2019-07-18 07:23:45","0","12","<machine-learning><deep-learning><activation-function><perceptron>","0",""
"55896","1","2019-07-18 07:42:15","3","1748","<machine-learning><nlp><spacy>","1",""
"55897","1","2019-07-18 07:44:14","0","33","<machine-learning><time-series><linear-regression>","1",""
"55898","2","2019-07-18 07:57:56","0","","","",""
"55899","1","2019-07-18 08:00:57","0","41","<neural-network><keras><tensorflow><convolution><autoencoder>","0",""
"55900","1","2019-07-18 08:31:17","0","29","<time-series>","0",""
"55901","1","2019-07-18 08:34:46","2","427","<nlp><encoding><transformer><attention-mechanism>","0","1"
"55902","1","2019-07-18 08:36:01","4","1728","<machine-learning><python><classification><xgboost>","2",""
"55904","2","2019-07-18 08:56:02","1","","","",""
"55905","2","2019-07-18 09:03:24","2","","","",""
"55906","2","2019-07-18 09:12:23","3","","","",""
"55907","1","2019-07-18 09:21:08","1","491","<python><image-classification><pytorch>","1","1"
"55908","1","2019-07-18 09:26:20","0","13","<python><nlp><encoding><parallel><processing>","0",""
"55909","1","2019-07-18 09:31:10","0","70","<deep-learning>","2",""
"55910","2","2019-07-18 10:09:08","3","","","",""
"55911","2","2019-07-18 10:17:44","3","","","",""
"55913","2","2019-07-18 10:25:48","2","","","",""
"55914","2","2019-07-18 10:49:11","0","","","",""
"55915","2","2019-07-18 11:49:30","2","","","",""
"55916","1","2019-07-18 12:07:09","1","97","<python><pandas><dataframe><text>","1",""
"55917","2","2019-07-18 12:17:08","4","","","",""
"55918","2","2019-07-18 13:03:09","0","","","",""
"55919","1","2019-07-18 13:33:17","0","22","<neural-network><feature-engineering><feature-scaling>","0","1"
"55920","1","2019-07-18 13:40:37","-1","39","<machine-learning><clustering>","1",""
"55921","1","2019-07-18 13:56:21","0","19","<machine-learning><neural-network><data-cleaning>","0",""
"55922","1","2019-07-18 13:59:42","0","138","<keras><tensorflow><anomaly-detection><autoencoder>","0",""
